isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1594633886,9781594633881,THE VACATIONERS,Emma Straub,7,1,http://www.amazon.com/The-Vacationers-Novel-Emma-Straub/dp/1594631573?tag=NYTBS-20,trade-fiction-paperback,"Well-heeled New Yorkers and their friends spend two weeks in Majorca, a time when rivalries and secrets come to light.",2015-06-28
0425267725,9780425267721,THE HUSBAND'S SECRET,Liane Moriarty,8,15,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,trade-fiction-paperback,A successful businesswoman and devoted wife and mother finds a letter that throws everything she's believed into doubt.,2015-06-28
0143127551,9780143127550,EVERYTHING I NEVER TOLD YOU,Celeste Ng,9,4,http://www.amazon.com/Everything-Never-Told-You-Novel/dp/159420571X?tag=NYTBS-20,trade-fiction-paperback,Tragedy tears away at a Chinese-American family in 1970s Ohio.,2015-06-28
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,10,95,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s. ,2015-06-28
0307341577,9780307341570,DARK PLACES,Gillian Flynn,11,0,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2015-06-28
0802123708,9780802123701,EUPHORIA,Lily King,12,0,http://www.amazon.com/Euphoria-Lily-King/dp/0802123708?tag=NYTBS-20,trade-fiction-paperback,"Three anthropologists, in the wilds of 1930s New Guinea, find themselves caught in a passionate love triangle.",2015-06-28
1101872241,9781101872246,ADULTERY,Paulo Coelho,13,0,http://www.amazon.com/Adultery-A-novel-Paulo-Coelho/dp/1101874082?tag=NYTBS-20,trade-fiction-paperback," A married journalist risks everything when she embarks on an affair; by the Brazilian writer, the author of “The Alchemist.”  
. ",2015-06-28
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,14,0,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-06-28
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,15,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-06-28
0553386883,9780553386882,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,16,0,http://www.amazon.com/Written-Own-Hearts-Blood-Outlander-ebook/dp/B00C8S9W0G?tag=NYTBS-20,trade-fiction-paperback,"In the eighth Outlander adventure, Jamie Fraser returns from a presumed watery grave to find that Claire has married his best friend.",2015-06-28
0307887448,9780307887443,READY PLAYER ONE,Ernest Cline,17,0,http://www.amazon.com/Ready-Player-One-Ernest-Cline/dp/030788743X?tag=NYTBS-20,trade-fiction-paperback,"It’s 2044, life on a resource-depleted Earth has grown increasingly grim, and the key to a vast fortune is hidden in a virtual-reality world.",2015-06-28
1476754470,9781476754475,MR. MERCEDES,Stephen King,18,0,http://www.amazon.com/Mr-Mercedes-Novel-Stephen-King-ebook/dp/B00GEEB52S?tag=NYTBS-20,trade-fiction-paperback,"In a race-against-the-clock thriller, a murderer's weapon is a luxury car, but now he's ready to take down thousands at once.",2015-06-28
039335119X,9780393351194,THE LAST KIND WORDS SALOON,Larry McMurtry,19,0,http://www.amazon.com/The-Last-Kind-Words-Saloon/dp/0871407868?tag=NYTBS-20,trade-fiction-paperback,The friendship of Wyatt Earp and Doc Holliday illuminates the closing of the American frontier.,2015-06-28
1476756678,9781476756677,WE ARE NOT OURSELVES,Matthew Thomas,20,0,http://www.amazon.com/We-Are-Not-Ourselves-Novel/dp/147675666X?tag=NYTBS-20,trade-fiction-paperback,"Three generations of a New York Irish-American family wrestle with economic and domestic aspirations and, finally, with a terrible disease. ",2015-06-28
1101946342,9781101946343,GREY,E L James,1,1,http://www.amazon.com/Grey-Fifty-Shades-Told-Christian-ebook/dp/B00Y6QF0PE?tag=NYTBS-20,trade-fiction-paperback,"A sequel, told from Christian’s point of view, revisits the tortured romance between the controlling billionaire and the unassuming Ana.",2015-07-05
0553418025,9780553418026,THE MARTIAN,Andy Weir,2,34,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-07-05
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,3,359,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2015-07-05
0316055441,9780316055444,THE GOLDFINCH,Donna Tartt,4,11,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,trade-fiction-paperback,"After his mother is killed in a museum explosion, a young man grapples with the world alone while hiding a prized Dutch painting.",2015-07-05
0307341577,9780307341570,DARK PLACES,Gillian Flynn,5,86,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2015-07-05
0804172447,9780804172448,STATION ELEVEN,Emily St John Mandel,6,3,http://www.amazon.com/Station-Eleven-Emily-John-Mandel/dp/0385353308?tag=NYTBS-20,trade-fiction-paperback,"After a pandemic, a small troupe of actors and musicians dedicate themselves to keeping the remnants of art and humanity alive.",2015-07-05
0143121707,9780143121701,THE INVENTION OF WINGS,Sue Monk Kidd,7,7,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,trade-fiction-paperback,"The bond between a wealthy Charleston girl, who grows up to become an abolitionist, and the slave she is given for her 11th birthday.",2015-07-05
1594633886,9781594633881,THE VACATIONERS,Emma Straub,8,2,http://www.amazon.com/The-Vacationers-Novel-Emma-Straub/dp/1594631573?tag=NYTBS-20,trade-fiction-paperback,"Well-heeled New Yorkers and their friends spend two weeks in Majorca, a time when rivalries and secrets come to light.",2015-07-05
0345544943,9780345544940,LEAVING TIME,Jodi Picoult,9,8,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,trade-fiction-paperback,"After searching for her mother, who has disappeared, for more than 10 years, a woman employs a psychic and a detective.",2015-07-05
0425267725,9780425267721,THE HUSBAND'S SECRET,Liane Moriarty,10,16,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,trade-fiction-paperback,A successful businesswoman and devoted wife and mother finds a letter that throws everything she's believed into doubt.,2015-07-05
0553381687,9780553381689,A GAME OF THRONES,George R R Martin,11,0,http://www.amazon.com/Game-Thrones-Song-Fire-Book-ebook/dp/B000QCS8TW?tag=NYTBS-20,trade-fiction-paperback,"In the frozen wastes to the north of Winterfell, sinister and supernatural forces are mustering. Basis of the HBO series.",2015-07-05
0802123708,9780802123701,EUPHORIA,Lily King,12,0,http://www.amazon.com/Euphoria-Lily-King/dp/0802123708?tag=NYTBS-20,trade-fiction-paperback,"Three anthropologists, in the wilds of 1930s New Guinea, find themselves caught in a passionate love triangle.",2015-07-05
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,13,0,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-07-05
0143127551,9780143127550,EVERYTHING I NEVER TOLD YOU,Celeste Ng,14,0,http://www.amazon.com/Everything-Never-Told-You-Novel/dp/159420571X?tag=NYTBS-20,trade-fiction-paperback,"Lydia, bearing the hopes of a Chinese-American family in 1970s Ohio, ends up at the bottom of a lake.",2015-07-05
1476754470,9781476754475,MR. MERCEDES,Stephen King,15,0,http://www.amazon.com/Mr-Mercedes-Novel-Stephen-King-ebook/dp/B00GEEB52S?tag=NYTBS-20,trade-fiction-paperback,"In a race-against-the-clock thriller, a murderer's weapon is a luxury car, but now he's ready to take down thousands at once.",2015-07-05
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,16,0,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s.,2015-07-05
0307887448,9780307887443,READY PLAYER ONE,Ernest Cline,17,0,http://www.amazon.com/Ready-Player-One-Ernest-Cline/dp/030788743X?tag=NYTBS-20,trade-fiction-paperback,"It’s 2044, life on a resource-depleted Earth has grown increasingly grim, and the key to a vast fortune is hidden in a virtual-reality world.",2015-07-05
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,18,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-07-05
039335119X,9780393351194,THE LAST KIND WORDS SALOON,Larry McMurtry,19,0,http://www.amazon.com/The-Last-Kind-Words-Saloon/dp/0871407868?tag=NYTBS-20,trade-fiction-paperback,The friendship of Wyatt Earp and Doc Holliday illuminates the closing of the American frontier.,2015-07-05
0553386883,9780553386882,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,20,0,http://www.amazon.com/Written-Own-Hearts-Blood-Outlander-ebook/dp/B00C8S9W0G?tag=NYTBS-20,trade-fiction-paperback,"In the eighth Outlander adventure, Jamie Fraser returns from a presumed watery grave to find that Claire has married his best friend.",2015-07-05
1101946342,9781101946343,GREY,E L James,1,2,http://www.amazon.com/Grey-Fifty-Shades-Told-Christian-ebook/dp/B00Y6QF0PE?tag=NYTBS-20,trade-fiction-paperback,"A sequel, told from Christian’s point of view, revisits the tortured romance between the controlling billionaire and the unassuming Ana.",2015-07-12
0553418025,9780553418026,THE MARTIAN,Andy Weir,2,35,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-07-12
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,3,360,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2015-07-12
0316055441,9780316055444,THE GOLDFINCH,Donna Tartt,4,12,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,trade-fiction-paperback,"After his mother is killed in a museum explosion, a young man grapples with the world alone while hiding a prized Dutch painting.",2015-07-12
0804172447,9780804172448,STATION ELEVEN,Emily St John Mandel,5,4,http://www.amazon.com/Station-Eleven-Emily-John-Mandel/dp/0385353308?tag=NYTBS-20,trade-fiction-paperback,"After a pandemic, a small troupe of actors and musicians dedicate themselves to keeping the remnants of art and humanity alive.",2015-07-12
1594633886,9781594633881,THE VACATIONERS,Emma Straub,6,3,http://www.amazon.com/The-Vacationers-Novel-Emma-Straub/dp/1594631573?tag=NYTBS-20,trade-fiction-paperback,"Well-heeled New Yorkers and their friends spend two weeks in Majorca, a time when rivalries and secrets come to light.",2015-07-12
0143121707,9780143121701,THE INVENTION OF WINGS,Sue Monk Kidd,7,8,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,trade-fiction-paperback,"The bond between a wealthy Charleston girl, who grows up to become an abolitionist, and the slave she is given for her 11th birthday.",2015-07-12
0345544943,9780345544940,LEAVING TIME,Jodi Picoult,8,9,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,trade-fiction-paperback,"After searching for her mother, who has disappeared, for more than 10 years, a woman employs a psychic and a detective.",2015-07-12
0143127551,9780143127550,EVERYTHING I NEVER TOLD YOU,Celeste Ng,9,5,http://www.amazon.com/Everything-Never-Told-You-Novel/dp/159420571X?tag=NYTBS-20,trade-fiction-paperback,A daughter’s death from drowning tears away at a Chinese-American family in 1970s Ohio.,2015-07-12
0425267725,9780425267721,THE HUSBAND'S SECRET,Liane Moriarty,10,17,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,trade-fiction-paperback,A successful businesswoman and devoted wife and mother finds a letter that throws everything she's believed into doubt.,2015-07-12
0307341577,9780307341570,DARK PLACES,Gillian Flynn,11,0,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2015-07-12
0802123708,9780802123701,EUPHORIA,Lily King,12,0,http://www.amazon.com/Euphoria-Lily-King/dp/0802123708?tag=NYTBS-20,trade-fiction-paperback,"Three anthropologists, in the wilds of 1930s New Guinea, find themselves caught in a passionate love triangle.",2015-07-12
0307887448,9780307887443,READY PLAYER ONE,Ernest Cline,13,0,http://www.amazon.com/Ready-Player-One-Ernest-Cline/dp/030788743X?tag=NYTBS-20,trade-fiction-paperback,"It’s 2044, life on a resource-depleted Earth has grown increasingly grim, and the key to a vast fortune is hidden in a virtual-reality world.",2015-07-12
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,14,0,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s.,2015-07-12
0553381687,9780553381689,A GAME OF THRONES,George R R Martin,15,0,http://www.amazon.com/Game-Thrones-Song-Fire-Book-ebook/dp/B000QCS8TW?tag=NYTBS-20,trade-fiction-paperback,"In the frozen wastes to the north of Winterfell, sinister and supernatural forces are mustering. Basis of the HBO series.",2015-07-12
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,16,0,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-07-12
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,17,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-07-12
0307588378,9780307588371,GONE GIRL,Gillian Flynn,18,0,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,trade-fiction-paperback,"A woman disappears from her Missouri home on her fifth anniversary; is her bitter, oddly evasive husband a killer?",2015-07-12
0553386883,9780553386882,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,19,0,http://www.amazon.com/Written-Own-Hearts-Blood-Outlander-ebook/dp/B00C8S9W0G?tag=NYTBS-20,trade-fiction-paperback,"In the eighth Outlander adventure, Jamie Fraser returns from a presumed watery grave to find that Claire has married his best friend.",2015-07-12
1476754470,9781476754475,MR. MERCEDES,Stephen King,20,0,http://www.amazon.com/Mr-Mercedes-Novel-Stephen-King-ebook/dp/B00GEEB52S?tag=NYTBS-20,trade-fiction-paperback,"In a race-against-the-clock thriller, a murderer's weapon is a luxury car, but now he's ready to take down thousands at once.",2015-07-12
1101946342,9781101946343,GREY,E L James,1,3,http://www.amazon.com/Grey-Fifty-Shades-Told-Christian-ebook/dp/B00Y6QF0PE?tag=NYTBS-20,trade-fiction-paperback,"A sequel, told from Christian’s point of view, revisits the tortured romance between the controlling billionaire and the unassuming Ana.",2015-07-19
0553418025,9780553418026,THE MARTIAN,Andy Weir,2,36,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-07-19
